# Wordlist

# DATA
ID	DOCULECT	CLUSTERFORMAT	CLUSTERID	CONCEPT	IPA	METAGLOSS	MORPHEMES	OB_ATTESTED	OLD_BURMESE	ORIGINAL_CONCEPT	ORIGINAL_ENTRY	ORIGINAL_TAXNAME	PCOGSETS	PROSTRING	TOKENS	CONCEPTID	CONCEPT_VARIANTS	FORM_VARIANTS	HOMOPHONES	ID_BACK	CHECK	COGID
4231	Bola	3	792	to split	phja⁵⁵	to split	pʰ j a ⁵⁵	?	?	split up (bamboo strips) v.	phja⁵⁵  | 1555.32	Bola (Luxi) TBL	3	CCVT	ph j a ⁵⁵	456				4231	-	966
4225	Lashi	2	791	to split	kɔːʔ³¹	to split	k ɔː ʔ ³¹	?	?	split open / rend v.	kɔːʔ³¹  | 1500.33	Leqi (Luxi) TBL	2	CVcT	k ɔː ʔ ³¹	456				4225	-	965
4233	Lashi	3	792	to split	phjɔː³³	to split	pʰ j ɔː ³³	?	?	split up (bamboo strips) v.	phjɔː³³  | 1555.33	Leqi (Luxi) TBL	3	CCVT	ph j ɔː ³³	456				4233	-	966
4224	Maru	2	791	to split	kɔʔ³¹	to split	k ɔ ʔ ³¹	?	?	split open / rend v.	kɔʔ³¹  | 1500.31	Langsu (Luxi) TBL	2	CVcT	k ɔ ʔ ³¹	456				4224	-	965
4227	Maru	2	791	to split	kɔʔ³¹	to split	k ɔ ʔ ³¹	?	?	split up (bamboo pole) v.	kɔʔ³¹  | 1557.31	Langsu (Luxi) TBL	2	CVcT	k ɔ ʔ ³¹	456				4227	-	965
4232	Maru	3	792	to split	phjɔ³¹	to split	pʰ j ɔ ³¹	?	?	split up (bamboo strips) v.	phjɔ³¹  | 1555.31	Langsu (Luxi) TBL	3	CCVT	ph j ɔ ³¹	456				4232	-	966
4219	Maru_D	5	794	to split	khyēʔ	to split	kʰ y ē ?	?	?	split	khyē?  | 801	Maru [Langsu] JO-PB	5	CCVc	kh y ē ʔ	456				4219	-	968
4221	Xiandao	1	793	to split	tɛk³⁵	to split	t ɛ k ³⁵	?	?	split open / rend v.	tɛk³⁵  | 1500.29	Achang (Xiandao) TBL	1	CVcT	t ɛ k ³⁵	456			to push down // to split	4221	-	967
4229	Xiandao	4	795	to split	ʂap⁵⁵	to split	ʂ a p ⁵⁵	?	?	split up (bamboo strips) v.	ʂap⁵⁵  | 1555.29	Achang (Xiandao) TBL	4	CVcT	ʂ a p ⁵⁵	456			to put one's hand on // to split	4229	-	969
#
4235	Achang_Longchuan	2	797	to squeeze	ȵ̥ɔt⁵⁵	to squeeze	ȵ̥ ɔ t ⁵⁵	?	?	squeeze (for milk) v.	ȵ̥ɔt⁵⁵  | 1405.28	Achang (Longchuan) TBL	2	CVcT	ȵ̥ ɔ t ⁵⁵	457				4235	-	971
4237	Atsi	1	796	to squeeze	tʃu̱p⁵⁵	to squeeze	tʃ u̱ p ⁵⁵	?	?	squeeze (for milk) v.	tʃu̱p⁵⁵  | 1405.30	Atsi [Zaiwa] TBL	1	CVcT	tʃ u̱ p ⁵⁵	457			to squeeze // to suck	4237	-	970
4238	Bola	1	796	to squeeze	tʃa̱p⁵⁵	to squeeze	tʃ a̱ p ⁵⁵	?	?	squeeze (for milk) v.	tʃa̱p⁵⁵  | 1405.32	Bola (Luxi) TBL	1	CVcT	tʃ a̱ p ⁵⁵	457			to squeeze // to suck	4238	-	970
4239	Lashi	1	796	to squeeze	tʃu̱ːp⁵⁵	to squeeze	tʃ u̱ː p ⁵⁵	?	?	squeeze (for milk) v.	tʃu̱ːp⁵⁵  | 1405.33	Leqi (Luxi) TBL	1	CVcT	tʃ u̱ː p ⁵⁵	457				4239	-	970
4234	Maru	1	796	to squeeze	tʃa̱p⁵⁵	to squeeze	tʃ a̱ p ⁵⁵	?	?	squeeze (for milk) v	tʃa̱p⁵⁵  | 1405.31	Langsu (Luxi) TBL	1	CVcT	tʃ a̱ p ⁵⁵	457			to squeeze // to suck	4234	-	970
4236	Xiandao	2	797	to squeeze	ɲ̊ɔt⁵⁵	to squeeze	ɲ̊ ɔ t ⁵⁵	?	?	squeeze (for milk) v.	ɲ̊ɔt⁵⁵  | 1405.29	Achang (Xiandao) TBL	2	CVcT	ɲ̊ ɔ t ⁵⁵	457				4236	-	971
#
4240	Achang_Longchuan	1	798	to stab	thau³¹	to stab	tʰ a u ³¹	?	?	jab / poke / stab	thau³¹  | 1221.28	Achang (Longchuan) TBL	1	CVT	th au ³¹	458				4240	-	972
4246	Achang_Longchuan	1	798	to stab	thau³¹	to stab	tʰ a u ³¹	?	?	stick into / stab v.	thau³¹  | 1778.28	Achang (Longchuan) TBL	1	CVT	th au ³¹	458				4246	-	972
4242	Atsi	1	798	to stab	thau²¹	to stab	tʰ a u ²¹	?	?	jab / poke / stab	thau²¹  | 1221.30	Atsi [Zaiwa] TBL	1	CVT	th au ²¹	458				4242	-	972
4248	Atsi	1	798	to stab	thau²¹	to stab	tʰ a u ²¹	?	?	stick into / stab v.	thau²¹  | 1778.30	Atsi [Zaiwa] TBL	1	CVT	th au ²¹	458				4248	-	972
4243	Bola	1	798	to stab	thau³⁵	to stab	tʰ a u ³⁵	?	?	jab / poke / stab	thau³⁵  | 1221.32	Bola (Luxi) TBL	1	CVT	th au ³⁵	458				4243	-	972
4249	Bola	1	798	to stab	thau³⁵	to stab	tʰ a u ³⁵	?	?	stick into / stab v.	thau³⁵  | 1778.32	Bola (Luxi) TBL	1	CVT	th au ³⁵	458				4249	-	972
4245	Lashi	1	798	to stab	thaːu⁵⁵	to stab	tʰ aː u ⁵⁵	?	?	jab / poke / stab	thaːu⁵⁵  | 1221.33	Leqi (Luxi) TBL	1	CVT	th aːu ⁵⁵	458				4245	-	972
4251	Lashi	1	798	to stab	thaːu⁵⁵	to stab	tʰ aː u ⁵⁵	?	?	stick into / stab v.	thaːu⁵⁵  | 1778.33	Leqi (Luxi) TBL	1	CVT	th aːu ⁵⁵	458				4251	-	972
4244	Maru	1	798	to stab	thuk⁵⁵	to stab	tʰ u k ⁵⁵	?	?	jab / poke / stab	thuk⁵⁵  | 1221.31	Langsu (Luxi) TBL	1	CVcT	th u k ⁵⁵	458				4244	-	972
4250	Maru	3 2	799	to stab	kum³¹tsa̱uk⁵⁵	to stab	k u m ³¹ + ts a̱ u k ⁵⁵	?	?	stick into / stab v.	kum³¹ tsa̱uk⁵⁵  | 1778.31	Langsu (Luxi) TBL	3 2	CVcTCVcT	k u m ³¹ ◦ ts a̱u k ⁵⁵	458				4250	-	973
4241	Xiandao	4	800	to stab	thʐoŋ³¹	to stab	tʰ ʐ o ŋ ³¹	?	?	jab / poke / stab	thʐoŋ³¹  | 1221.29	Achang (Xiandao) TBL	4	CCVcT	th ʐ o ŋ ³¹	458				4241	-	976
4247	Xiandao	0 2	799	to stab	xʐɔk³⁵	to stab	x ʐ ɔ k ³⁵	?	?	stick into / stab v.	xʐɔk³⁵  | 1778.29	Achang (Xiandao) TBL	2	CCVcT	x ʐ ɔ k ³⁵	458				4247	-	973
#
4258	Achang_Lianghe	3	801	to stand	ʑɯk⁵⁵	to stand	ʑ ɯ k ⁵⁵	?	?	stand	ʑɯk⁵⁵  | 428.15	Achang (Lianghe) JZ-Achang	3	CVcT	ʑ ɯ k ⁵⁵	459				4258	-	977
4252	Achang_Longchuan	1 0	802	to stand	thɔ³⁵	to stand	tʰ ɔ ³⁵	?	?	rise / stand up v.	thɔ³⁵  | 1567.28	Achang (Longchuan) TBL	1	CVT	th ɔ ³⁵	459			to climb // to stand	4252	-	978
4266	Achang_Longchuan	3	801	to stand	ʑap⁵⁵	to stand	ʑ a p ⁵⁵	?	?	stand v.	ʑap⁵⁵  | 1784.28	Achang (Longchuan) TBL	3	CVcT	ʑ a p ⁵⁵	459				4266	-	977
4259	Achang_Longchuan_B	3	801	to stand	ʑap⁵⁵	to stand	ʑ a p ⁵⁵	?	?	stand	ʑap⁵⁵  | 569.41	Achang (Longchuan) ZMYYC	3	CVcT	ʑ a p ⁵⁵	459				4259	-	977
4260	Achang_Luxi	3	801	to stand	liap³¹	to stand	l i a p ³¹	?	?	stand	liap³¹  | 949	Achang (Luxi) JZ-Achang	3	CVcT	l ia p ³¹	459				4260	-	977
4254	Atsi	1 0	802	to stand	to̱ʔ⁵⁵	to stand	t o̱ ʔ ⁵⁵	?	?	rise / stand up v.	to̱ʔ⁵⁵  | 1567.30	Atsi [Zaiwa] TBL	1	CVcT	t o̱ ʔ ⁵⁵	459				4254	-	978
4269	Atsi	3	801	to stand	jap²¹	to stand	j a p ²¹	?	?	stand v.	jap²¹  | 1784.30	Atsi [Zaiwa] TBL	3	CVcT	j a p ²¹	459				4269	-	977
4261	Atsi_B	3	801	to stand	jap²¹	to stand	j a p ²¹	?	?	stand	jap²¹  | 569.42	Atsi [Zaiwa] ZMYYC	3	CVcT	j a p ²¹	459				4261	-	977
4268	Atsi_D	3	801	to stand	yɑp²	to stand	y ɑ p ²	?	?	stand v.	yɑp²  | U.14	Atsi [Zaiwa] GHL-PPB	3	CVcT	y ɑ p ²	459				4268	-	977
4255	Bola	1 0	802	to stand	ta̱ʔ⁵⁵	to stand	t a̱ ʔ ⁵⁵	?	?	rise / stand up v.	ta̱ʔ⁵⁵  | 1567.32	Bola (Luxi) TBL	1	CVcT	t a̱ ʔ ⁵⁵	459			the iron // to stand	4255	-	978
4270	Bola	3	801	to stand	jɛʔ⁵⁵	to stand	j ɛ ʔ ⁵⁵	?	?	stand v.	jɛʔ⁵⁵  | 1784.32	Bola (Luxi) TBL	3	CVcT	j ɛ ʔ ⁵⁵	459				4270	-	977
4262	Burmese_ZMYYC	3	801	to stand	rap	to stand	r ɑ p	1	ryap	stand	rɑp  | 569.39	Burmese (Written) ZMYYC	3	CVc	r a p	459				4262	-	977
4263	Hpun	3	801	to stand	ʀéʔ	to stand	ʀ é ʔ	?	?	stand	ʀéʔ, ʀéɪʔ  | O.17	Hpun (Northern) EJAH-Hpun	3	CVc	ʀ é ʔ	459		ʀéʔ // ʀéɪʔ		4263	-	977
4271	Hpun_B	3	801	to stand	ʀeʔ¹	to stand	ʀ e ʔ ¹	?	?	stand v.	ʀeʔ¹  | U.14	Hpun (Metjo) GHL-PPB	3	CVcT	ʀ e ʔ ¹	459				4271	-	977
4257	Lashi	1 2	802	to stand	tɔ̱ː⁵³lɔː³¹	to stand	t ɔ̱ː ⁵³ + l ɔː ³¹	?	?	rise / stand up v.	tɔ̱ː⁵³ lɔː³¹  | 1567.33	Leqi (Luxi) TBL	1 2	CVTCVT	t ɔ̱ː ⁵³ ◦ l ɔː ³¹	459				4257	-	978
4274	Lashi	3	801	to stand	jaːp³¹	to stand	j aː p ³¹	?	?	stand v.	jaːp³¹  | 1784.33	Leqi (Luxi) TBL	3	CVcT	j aː p ³¹	459				4274	-	977
4273	Lashi_C	3	801	to stand	yɑp³	to stand	y ɑ p ³	?	?	stand v.	yɑp³  | U.14	Lashi (Lachhe') GHL-PPB	3	CVcT	y ɑ p ³	459				4273	-	977
4256	Maru	1 0	802	to stand	tɔ̱⁵⁵	to stand	t ɔ̱ ⁵⁵	?	?	rise / stand up v.	tɔ̱⁵⁵  | 1567.31	Langsu (Luxi) TBL	1	CVT	t ɔ̱ ⁵⁵	459			to stand // to throw	4256	-	978
4272	Maru	3	801	to stand	jɛʔ³¹	to stand	j ɛ ʔ ³¹	?	?	stand v.	jɛʔ³¹  | 1784.31	Langsu (Luxi) TBL	3	CVcT	j ɛ ʔ ³¹	459				4272	-	977
4265	Maru_B	3	801	to stand	jɛʔ³¹	to stand	j ɛ ʔ ³¹	?	?	stand	jɛʔ³¹  | 569.43	Maru [Langsu] ZMYYC	3	CVcT	j ɛ ʔ ³¹	459				4265	-	977
4275	Maru_E	3	801	to stand	yɛʔ²	to stand	y ɛ ʔ ²	?	?	stand v.	yɛʔ²  | U.14	Maru [Langsu] GHL-PPB	3	CVcT	y ɛ ʔ ²	459				4275	-	977
4253	Xiandao	1 2	802	to stand	thɔʔ⁵⁵lɔ³⁵	to stand	tʰ ɔ ʔ ⁵⁵ + l ɔ ³⁵	?	?	rise / stand up v.	thɔʔ⁵⁵ lɔ³⁵  | 1567.29	Achang (Xiandao) TBL	1 2	CVcTCVT	th ɔ ʔ ⁵⁵ ◦ l ɔ ³⁵	459				4253	-	978
4267	Xiandao	3	801	to stand	jap⁵⁵	to stand	j a p ⁵⁵	?	?	stand v.	jap⁵⁵  | 1784.29	Achang (Xiandao) TBL	3	CVcT	j a p ⁵⁵	459				4267	-	977
#
4276	Achang_Lianghe	1	803	to steal	khɑu³¹	to steal	kʰ ɑ u ³¹	?	?	steal	khɑu³¹  | 111a-b	Achang (Lianghe) JZ-Achang	1	CVT	kh ɑu ³¹	460				4276	-	979
4285	Achang_Longchuan	1	803	to steal	xau³¹	to steal	x a u ³¹	?	?	steal v.	xau³¹  | 1686.28	Achang (Longchuan) TBL	1	CVT	x au ³¹	460				4285	-	979
4277	Achang_Longchuan_B	1	803	to steal	xau³¹	to steal	x a u ³¹	?	?	steal	xau³¹  | 715.41	Achang (Longchuan) ZMYYC	1	CVT	x au ³¹	460				4277	-	979
4278	Achang_Luxi	1	803	to steal	khau⁵⁵	to steal	kʰ a u ⁵⁵	?	?	steal	khau⁵⁵  | 579.30	Achang (Luxi) JZ-Achang	1	CVT	kh au ⁵⁵	460				4278	-	979
4287	Atsi	1	803	to steal	khau²¹	to steal	kʰ a u ²¹	?	?	steal v.	khau²¹  | 1686.30	Atsi [Zaiwa] TBL	1	CVT	kh au ²¹	460				4287	-	979
4279	Atsi_B	1	803	to steal	khau²¹	to steal	kʰ a u ²¹	?	?	steal	khau²¹  | 715.42	Atsi [Zaiwa] ZMYYC	1	CVT	kh au ²¹	460				4279	-	979
4288	Bola	1	803	to steal	khau³¹	to steal	kʰ a u ³¹	?	?	steal v.	khau³¹  | 1686.32	Bola (Luxi) TBL	1	CVT	kh au ³¹	460				4288	-	979
4280	Burmese_ZMYYC	1	803	to steal	khuiḥ	to steal	kʰ o ²	1	khuiwḥ	steal	kho²  | 715.39	Burmese (Written) ZMYYC	1	CVT	kh ui ḥ	460				4280	-	979
4281	Hpun	1	803	to steal	khò	to steal	kʰ ò	?	?	steal	khò, khò-ŋ, khù-ŋ  | 687	Hpun (Northern) EJAH-Hpun	1	CV	kh ò	460		khò // khò-ŋ // khù-ŋ		4281	-	979
4290	Lashi	1	803	to steal	khaːu⁵⁵	to steal	kʰ aː u ⁵⁵	?	?	steal v.	khaːu⁵⁵  | 1686.33	Leqi (Luxi) TBL	1	CVT	kh aːu ⁵⁵	460				4290	-	979
4289	Maru	1	803	to steal	khuk⁵⁵	to steal	kʰ u k ⁵⁵	?	?	steal v.	khuk⁵⁵  | 1686.31	Langsu (Luxi) TBL	1	CVcT	kh u k ⁵⁵	460				4289	-	979
4284	Maru_B	1	803	to steal	khuk⁵⁵	to steal	kʰ u k ⁵⁵	?	?	steal	khuk⁵⁵  | 715.43	Maru [Langsu] ZMYYC	1	CVcT	kh u k ⁵⁵	460				4284	-	979
4286	Xiandao	1	803	to steal	xau³¹	to steal	x a u ³¹	?	?	steal v.	xau³¹  | 1686.29	Achang (Xiandao) TBL	1	CVT	x au ³¹	460				4286	-	979
#
4188	Hpun	1	784	to stink	nɛ́-ŋ	to smell (intransitive)	n ɛ́ ŋ	?	?	stink / smell bad	nɛ́-ŋ  | 0925.32	Hpun (Northern) EJAH-Hpun	1	CVc	n ɛ́ ŋ	461				4188	-	957
#
4296	Achang_Longchuan	1	804	to suck	tʂɔp⁵⁵	to suck	tʂ ɔ p ⁵⁵	?	?	suck v.	tʂɔp⁵⁵  | 1648.28	Achang (Longchuan) TBL	1	CVcT	tʂ ɔ p ⁵⁵	462				4296	-	980
4298	Atsi	1	804	to suck	tʃu̱p⁵⁵	to suck	tʃ u̱ p ⁵⁵	?	?	suck v.	tʃu̱p⁵⁵  | 1648.30	Atsi [Zaiwa] TBL	1	CVcT	tʃ u̱ p ⁵⁵	462			to squeeze // to suck	4298	-	980
4299	Bola	1	804	to suck	tʃa̱p⁵⁵	to suck	tʃ a̱ p ⁵⁵	?	?	suck v.	tʃa̱p⁵⁵  | 1648.32	Bola (Luxi) TBL	1	CVcT	tʃ a̱ p ⁵⁵	462			to squeeze // to suck	4299	-	980
4294	Bola_B	1	804	to suck	tʃa̱p⁵⁵	to suck	tʃ a̱ p ⁵⁵	?	?	suck (milk)	tʃa̱p⁵⁵  | 2262	Bola DQ-Bola	1	CVcT	tʃ a̱ p ⁵⁵	462				4294	-	980
4291	Hpun	0 0 2	805	to suck	sàʔ	to suck	s à ʔ	?	?	suck	s(h)àʔ  | 157	Hpun (Northern) EJAH-Hpun	2	CVc	s à ʔ	462				4291	-	981
4295	Hpun	3 4 2	805	to suck	ănùʼsùʼ	to suck	ă + n ùʼ + s ùʼ	?	?	suck (the breast)	ă nùʼ s(h)ùʼ  | 150	Hpun (Northern) EJAH-Hpun	3 4 2	VCVCVc	ă ◦ n ù ʔ ◦ s ù ʔ	462				4295	-	981
4301	Lashi_B	0 0 2	805	to suck	ʃɛ̱:³³	to suck	ʃ ɛ̱: ³³	?	?	suck v.	ʃɛ̱:³³  | 5.4.5	Lashi DQ-Lashi	2	CVT	ʃ ɛ̱ː ³³	462				4301	-	981
4300	Maru	1	804	to suck	tʃa̱p⁵⁵	to suck	tʃ a̱ p ⁵⁵	?	?	suck v.	tʃa̱p⁵⁵  | 1648.31	Langsu (Luxi) TBL	1	CVcT	tʃ a̱ p ⁵⁵	462			to squeeze // to suck	4300	-	980
4292	Maru_C	1	804	to suck	tʃa̱p⁵⁵	to suck	tʃ a̱ p ⁵⁵	?	?	suck (as babe at breast)	tʃa̱p⁵⁵  | add3	Maru [Langsu] DQ-Langsu	1	CVcT	tʃ a̱ p ⁵⁵	462				4292	-	980
4302	Maru_C	0 0 2	805	to suck	ʃɛ³¹	to suck	ʃ ɛ ³¹	?	?	suck v.	ʃɛ³¹  | 5.4.5	Maru [Langsu] DQ-Langsu	2	CVT	ʃ ɛ ³¹	462				4302	-	981
4297	Xiandao	1	804	to suck	ʂuʔ⁵⁵	to suck	ʂ u ʔ ⁵⁵	?	?	suck v.	ʂuʔ⁵⁵  | 1648.29	Achang (Xiandao) TBL	1	CVcT	ʂ u ʔ ⁵⁵	462				4297	-	980
4293	Xiandao_B	0 0 2	805	to suck	ʂuʔ⁵⁵	to suck	ʂ u ʔ ⁵⁵	?	?	suck (milk)	ʂuʔ⁵⁵  | 2262	Achang (Xiandao) DQ-Xiandao	2	CVcT	ʂ u ʔ ⁵⁵	462			to drink // to suck	4293	-	981
#
4303	Achang_Lianghe	1 0 2 0	807	to sweat	ɑ³¹xɛ⁵⁵	to sweat	ɑ ³¹ + x ɛ ⁵⁵	?	?	sweat	ɑ³¹ xɛ⁵⁵  | 0508.25	Achang (Lianghe) JZ-Achang	1 2	VTCVT	ɑ ³¹ ◦ x ɛ ⁵⁵	463			to sweat // yellow	4303	-	985
4304	Achang_Longchuan_C	1 0 2 0	807	to sweat	a³¹xə³⁵	to sweat	a ³¹ + x ə ³⁵	?	?	sweat	a³¹ xə³⁵  | 165	Achang (Longchuan) JZ-Achang	1 2	VTCVT	a ³¹ ◦ x ə ³⁵	463				4304	-	985
4305	Achang_Luxi	1 3 0 0	807	to sweat	a³¹tsui³⁵	to sweat	a ³¹ + ts u i ³⁵	?	?	sweat	a³¹ tsui³⁵  | 109	Achang (Luxi) JZ-Achang	1 3	VTCVT	a ³¹ ◦ ts ui ³⁵	463				4305	-	985
4307	Atsi_C	5 7 0	806	to sweat	pui⁵¹pu⁵¹	to sweat	p u i ⁵¹ + p u ⁵¹	?	?	sweat	pui⁵¹ pu⁵¹  | 0706.32	Atsi [Zaiwa] JZ-Zaiwa	5 7	CVTCVT	p ui ⁵¹ ◦ p u ⁵¹	463				4307	-	983
4308	Bola_B	5 0 6	806	to sweat	pau³¹kjø̱³⁵	to sweat	p a u ³¹ + k j ø̱ ³⁵	?	?	sweat	pau³¹ kjø̱³⁵  | 183	Bola DQ-Bola	5 6	CVTCCVT	p au ³¹ ◦ k j ø̱ ³⁵	463				4308	-	983
4309	Burmese_ZMYYC	0 0 6	806	to sweat	khyveḥ	to sweat	?	?	?	sweat	khjwe³  | 277.39	Burmese (Written) ZMYYC	6	CVCVT	kh y v e ḥ	463				4309	-	983
4311	Hpun	1 0 2 0	807	to sweat	ăxwaĩ̀	to sweat	ă + x w a ĩ̀	?	?	sweat	ă xwaĩ̀, ă hwàiŋ  | 48	Hpun (Northern) EJAH-Hpun	1 2	VCCVV	ă ◦ x w aĩ̀ ∼	463		ăxwaĩ̀ // ăhwàiŋ		4311	-	985
4316	Hpun	1 0 2 8	807	to sweat	ăhwàiŋthò-ŋ	to sweat	ă + h w à i + ŋ tʰ ò ŋ	?	?	sweat (cf.EMERGE / ISSUE) v.	ă hwàiŋ thò-ŋ  | 16n58	Hpun (Northern) EJAH-Hpun	1 2 8	VCCVcCVc	ă h w ài ŋ ◦ th ò ŋ	463				4316	-	985
4310	Hpun_B	1 0 2 0	807	to sweat	ă◦χwaĩ⁴	to sweat	ă + ◦ χ w a ĩ ⁴	?	?	sweat	ă◦χwaĩ⁴  | T.25	Hpun (Metjo) GHL-PPB	1 2	V_CCVVT	ă ◦ χ w aĩ ∼ ⁴	463				4310	-	985
4313	Lashi_C	5 0 6	806	to sweat	pweɪ⁴-kyi³	to sweat	p w e ɪ ⁴ + k y i ³	?	?	sweat	pweɪ⁴-kyi³  | T.25	Lashi (Lachhe') GHL-PPB	5 6	CCVTCCVT	p w eɪ ⁴ ◦ k y i ³	463				4313	-	983
4315	Maru_B	5 0 6	806	to sweat	pau³¹kjø³⁵	to sweat	p a u ³¹ + k j ø ³⁵	?	?	sweat	pau³¹ kjø³⁵  | 277.43	Maru [Langsu] ZMYYC	5 6	CVTCCVT	p au ³¹ ◦ k j ø ³⁵	463				4315	-	983
4314	Maru_D	0 0 6	806	to sweat	k'yō	to sweat	k 'y ō	?	?	sweat	k'yō  | 33	Maru [Langsu] JO-PB	6	CCV	k y ō	463				4314	-	983
#
4339	Achang_Lianghe	7	811	to swell	phɑu³¹	to swell	pʰ ɑ u ³¹	?	?	swell up	phɑu³¹  | 424.9	Achang (Lianghe) JZ-Achang	7	CVT	ph ɑu ³¹	464	give / send / deliver // swell up		to deliver // to swell	4339	-	989
4324	Achang_Longchuan	1	812	to swell	pə³¹	to swell	p ə ³¹	?	?	expand / swell v.	pə³¹  | 1549.28	Achang (Longchuan) TBL	1	CVT	p ə ³¹	464				4324	-	990
4331	Achang_Longchuan	6	809	to swell	ʐam³¹	to swell	ʐ a m ³¹	?	?	swell (of tissue) v.	ʐam³¹  | 1802.28	Achang (Longchuan) TBL	6	CVcT	ʐ a m ³¹	464				4331	-	986
4340	Achang_Longchuan_C	6	809	to swell	ʑam³¹	to swell	ʑ a m ³¹	?	?	swell up	ʑam³¹  | 0558.28	Achang (Longchuan) JZ-Achang	6	CVcT	ʑ a m ³¹	464				4340	-	986
4341	Achang_Luxi	6	809	to swell	ʑam⁵¹	to swell	ʑ a m ⁵¹	?	?	swell up	ʑam⁵¹  | 1419.34	Achang (Luxi) JZ-Achang	6	CVcT	ʑ a m ⁵¹	464	thin // swell up		thin // to swell	4341	-	986
4326	Atsi	3 4 0	810	to swell	pom²¹to̱ʔ⁵⁵	to swell	p o m ²¹ + t o̱ ʔ ⁵⁵	?	?	expand / swell v.	pom²¹ to̱ʔ⁵⁵  | 1549.30	Atsi [Zaiwa] TBL	3 4	CVcTCVcT	p o m ²¹ ◦ t o̱ ʔ ⁵⁵	464				4326	-	988
4333	Atsi	6	809	to swell	vam²¹	to swell	v a m ²¹	?	?	swell (of tissue) v.	vam²¹  | 1802.30	Atsi [Zaiwa] TBL	6	CVcT	v a m ²¹	464				4333	-	986
4343	Atsi_C	6	809	to swell	vam²¹	to swell	v a m ²¹	?	?	swell up	vam²¹  | 1802.30	Atsi [Zaiwa] JZ-Zaiwa	6	CVcT	v a m ²¹	464			the belly // to swell	4343	-	986
4327	Bola	0 4 5	810	to swell	ta̱ŋ³⁵pauŋ³¹	to swell	t a̱ ŋ ³⁵ + p a u ŋ ³¹	?	?	expand / swell v.	ta̱ŋ³⁵ pauŋ³¹  | 1549.32	Bola (Luxi) TBL	4 5	CVcTCVcT	t a̱ ŋ ³⁵ ◦ p au ŋ ³¹	464				4327	-	988
4334	Bola	6	809	to swell	ɣɛ̃³⁵	to swell	ɣ ɛ̃ ³⁵	?	?	swell (of tissue) v.	ɣɛ̃³⁵  | 1802.32	Bola (Luxi) TBL	6	CVVT	ɣ ɛ̃ ∼ ³⁵	464				4334	-	986
4344	Bola_B	6	809	to swell	ɣɛ̃³⁵	to swell	ɣ ɛ̃ ³⁵	?	?	swell up	ɣɛ̃³⁵  | 2472	Bola DQ-Bola	6	CVVT	ɣ ɛ̃ ∼ ³⁵	464				4344	-	986
4330	Hpun	6	809	to swell	ʀèi	to swell	ʀ è i	?	?	swell	ʀèi  | 621	Hpun (Northern) EJAH-Hpun	6	CV	ʀ èi	464				4330	-	986
4329	Lashi	0 0 5	810	to swell	pɔːŋ³³	to swell	p ɔː ŋ ³³	?	?	expand / swell v.	pɔːŋ³³  | 1549.33	Leqi (Luxi) TBL	5	CVcT	p ɔː ŋ ³³	464				4329	-	988
4336	Lashi	6	809	to swell	jaːm³³	to swell	j aː m ³³	?	?	swell (of tissue) v.	jaːm³³  | 1802.33	Leqi (Luxi) TBL	6	CVcT	j aː m ³³	464				4336	-	986
4337	Lashi_B	0 0 5	810	to swell	pɔ:ŋ³³	to swell	p ɔ: ŋ ³³	?	?	swell / be swollen v.	pɔ:ŋ³³  | 12.4	Lashi DQ-Lashi	5	CVcT	p ɔː ŋ ³³	464				4337	-	988
4328	Maru	0 0 5	810	to swell	pauŋ³⁵	to swell	p a u ŋ ³⁵	?	?	expand / swell v.	pauŋ³⁵  | 1549.31	Langsu (Luxi) TBL	5	CVcT	p au ŋ ³⁵	464				4328	-	988
4335	Maru	6	809	to swell	ɣɛ̃⁵⁵	to swell	ɣ ɛ̃ ⁵⁵	?	?	swell (of tissue) v.	ɣɛ̃⁵⁵  | 1802.31	Langsu (Luxi) TBL	6	CVVT	ɣ ɛ̃ ∼ ⁵⁵	464				4335	-	986
4338	Maru_C	0 0 5	810	to swell	pauŋ³⁵	to swell	p a u ŋ ³⁵	?	?	swell / be swollen v.	pauŋ³⁵  | 12.4	Maru [Langsu] DQ-Langsu	5	CVcT	p au ŋ ³⁵	464				4338	-	988
4325	Xiandao	2	813	to swell	phɛn³⁵	to swell	pʰ ɛ n ³⁵	?	?	expand / swell v.	phɛn³⁵  | 1549.29	Achang (Xiandao) TBL	2	CVcT	ph ɛ n ³⁵	464				4325	-	991
4332	Xiandao	6	809	to swell	ʐam³¹	to swell	ʐ a m ³¹	?	?	swell (of tissue) v.	ʐam³¹  | 1802.29	Achang (Xiandao) TBL	6	CVcT	ʐ a m ³¹	464				4332	-	986
4342	Xiandao_B	6	809	to swell	ʐam³¹	to swell	ʐ a m ³¹	?	?	swell up	ʐam³¹  | 2472	Achang (Xiandao) DQ-Xiandao	6	CVcT	ʐ a m ³¹	464				4342	-	986
#
4345	Achang_Longchuan	25	814	to swim	luai⁵⁵luai⁵⁵	to swim	?	?	?	swim v.	luai⁵⁵ luai⁵⁵  | 1763.28	Achang (Longchuan) TBL	25	CVTCVT	l uai ⁵⁵ ◦ l uai ⁵⁵	465				4345	-	992
4347	Atsi	25	814	to swim	vui⁵¹li²¹	to swim	?	?	?	swim v.	vui⁵¹ li²¹  | 1763.30	Atsi [Zaiwa] TBL	25	CVTCVT	v ui ⁵¹ ◦ l i ²¹	465				4347	-	992
